year,province_name,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure
2016,Kon Tum,22.74846153846154,9.38,38.45,22.75846153846154,20.666153846153843,6.726923076923077,16.62076923076923,80.79769230769232,0.12153846153846154,91.58307692307692
2017,Kon Tum,21.425384615384612,9.32,31.43,21.37230769230769,20.364615384615384,6.653076923076923,16.34,88.73307692307692,0.12615384615384617,91.58846153846154
2018,Kon Tum,21.246153846153845,8.23,32.58,21.21,20.053076923076922,6.503076923076923,16.638461538461538,87.54615384615384,0.12846153846153846,91.57615384615384
2019,Kon Tum,21.66846153846154,10.42,33.57,21.61230769230769,20.402307692307694,5.703076923076923,17.48923076923077,86.95538461538462,0.12846153846153846,91.6123076923077
2020,Kon Tum,21.83230769230769,11.51,35.85,21.792307692307695,20.392307692307693,6.934615384615384,17.308461538461536,85.52846153846153,0.12153846153846154,91.6
2021,Kon Tum,21.456923076923076,7.71,33.18,21.426923076923078,20.133076923076924,7.854615384615385,16.97230769230769,86.46000000000001,0.12615384615384617,91.5723076923077
2022,Kon Tum,21.305384615384614,11.72,30.42,21.273076923076925,20.23076923076923,6.529230769230769,16.03230769230769,88.57000000000001,0.12076923076923077,91.53692307692307
2023,Kon Tum,21.85153846153846,10.78,33.09,21.805384615384614,20.72846153846154,6.621538461538462,16.21076923076923,88.24923076923076,0.12615384615384617,91.60461538461537
2024,Kon Tum,22.27846153846154,13.09,35.85,22.24153846153846,20.93307692307692,6.107692307692308,16.615384615384617,86.40230769230769,0.12076923076923077,91.59076923076924
1995,Lai Chau,19.262307692307694,1.49,33.42,19.06230769230769,17.35,3.333076923076923,15.942307692307692,80.60384615384615,0.893846153846154,90.22153846153847
1996,Lai Chau,19.08153846153846,0.23,32.82,18.907692307692308,17.240000000000002,4.733846153846153,15.37923076923077,81.15230769230769,0.9138461538461539,90.1776923076923
1997,Lai Chau,19.544615384615383,3.98,31.89,19.287692307692307,17.71,4.4715384615384615,15.43923076923077,81.07153846153847,0.8523076923076923,90.23076923076923
1998,Lai Chau,19.91923076923077,3.08,31.88,19.513846153846153,17.88076923076923,3.566923076923077,16.356923076923074,79.28923076923077,0.89,90.23
1999,Lai Chau,19.326153846153847,-2.54,32.73,19.08153846153846,17.365384615384617,4.250769230769231,15.431538461538462,80.09076923076924,0.8438461538461539,90.17999999999999
2000,Lai Chau,19.36692307692308,0.04,31.38,19.166153846153847,17.525384615384613,5.0976923076923075,15.556153846153846,81.0723076923077,0.8392307692307692,90.15307692307692
2001,Lai Chau,19.52846153846154,2.36,32.55,19.385384615384616,17.73923076923077,4.737692307692308,15.115384615384615,81.57384615384616,0.8615384615384615,90.1776923076923
2002,Lai Chau,19.568461538461538,0.37,31.55,19.283076923076923,17.696923076923078,3.9953846153846153,14.95923076923077,80.8153846153846,0.8515384615384616,90.22076923076922
2003,Lai Chau,19.787692307692307,1.29,33.74,19.563076923076924,17.634615384615383,3.2823076923076924,16.196153846153848,78.50307692307692,0.8692307692307693,90.24076923076922
2004,Lai Chau,19.30153846153846,0.74,33.95,19.126923076923077,17.19846153846154,3.7199999999999998,15.276923076923076,78.95076923076923,0.8323076923076923,90.25615384615384
2005,Lai Chau,19.77615384615385,-0.85,35.29,19.57,17.523846153846154,3.8576923076923078,15.423076923076923,77.88692307692307,0.9107692307692308,90.21000000000001
2006,Lai Chau,20.053846153846152,0.6,33.82,19.819230769230767,17.674615384615386,2.723846153846154,15.63923076923077,76.74307692307693,0.8484615384615384,90.20384615384616
2007,Lai Chau,19.63076923076923,1.35,33.48,19.422307692307694,17.12846153846154,3.1538461538461537,15.187692307692307,75.95538461538462,0.8861538461538461,90.20923076923077
2008,Lai Chau,19.00923076923077,0.71,34.04,18.943076923076923,16.916923076923077,4.1692307692307695,14.154615384615385,79.0723076923077,0.8438461538461539,90.19615384615385
2009,Lai Chau,19.942307692307693,0.94,32.93,19.643076923076926,17.709230769230768,3.5153846153846158,15.51923076923077,77.71615384615384,0.8438461538461538,90.15230769230769
2010,Lai Chau,20.26846153846154,3.29,34.42,19.919999999999998,17.779999999999998,3.170769230769231,15.69076923076923,75.85153846153845,0.913076923076923,90.1776923076923
2011,Lai Chau,18.73153846153846,0.8,31.92,18.734615384615385,16.842307692307692,3.753846153846154,14.063076923076922,80.63384615384615,0.8538461538461538,90.2023076923077
2012,Lai Chau,20.00230769230769,1.84,34.63,19.77692307692308,17.973076923076924,4.464615384615384,15.025384615384617,79.70692307692308,0.8792307692307693,90.08384615384617
2013,Lai Chau,19.33923076923077,-0.72,32.55,19.084615384615383,17.422307692307694,5.206153846153847,15.287692307692309,80.56384615384614,0.8615384615384615,90.19
2014,Lai Chau,19.78153846153846,1.15,32.95,19.484615384615385,17.896923076923077,4.822307692307692,15.620000000000001,80.77307692307691,0.8423076923076922,90.19999999999999
2015,Lai Chau,20.255384615384614,2.56,32.63,19.913846153846155,18.236153846153847,4.7,15.686923076923078,79.70153846153845,0.8523076923076923,90.25076923076924
2016,Lai Chau,20.00769230769231,-1.34,32.97,19.718461538461536,18.053076923076922,4.987692307692308,15.772307692307692,80.16307692307691,0.8776923076923077,90.21538461538461
2017,Lai Chau,19.62846153846154,-0.08,31.97,19.455384615384613,18.016923076923078,5.938461538461539,14.676153846153845,83.18076923076923,0.8792307692307693,90.25
2018,Lai Chau,19.78076923076923,1.87,31.29,19.563846153846153,18.09923076923077,6.5284615384615385,14.817692307692308,82.47923076923077,0.8746153846153846,90.19
2019,Lai Chau,20.62,1.24,32.36,20.293076923076924,18.78923076923077,5.573846153846153,16.52769230769231,81.27461538461537,0.8946153846153847,90.21846153846153
2020,Lai Chau,19.94076923076923,0.81,32.21,19.763076923076923,18.25,6.043846153846155,15.515384615384615,82.50076923076924,0.92,90.24923076923076
2021,Lai Chau,19.763076923076923,0.31,32.57,19.553846153846152,18.07846153846154,5.572307692307692,15.22,82.53846153846153,0.8807692307692307,90.23153846153846
2022,Lai Chau,19.67153846153846,2.08,31.26,19.51846153846154,18.046153846153846,5.912307692307692,14.720769230769232,83.0,0.8607692307692307,90.2023076923077
2023,Lai Chau,20.49923076923077,1.43,34.48,20.246153846153845,18.546153846153846,4.292307692307693,15.753076923076922,80.24384615384616,0.8584615384615385,90.24153846153847
2024,Lai Chau,20.66,1.22,34.87,20.44076923076923,18.696153846153848,5.787692307692307,15.033846153846154,80.39923076923077,0.8776923076923077,90.20923076923077
1995,Lam Dong,23.033076923076923,10.25,36.14,23.367692307692305,20.800769230769227,3.589230769230769,19.490000000000002,79.13461538461539,0.84,93.2176923076923
1996,Lam Dong,22.689230769230768,10.68,35.59,22.904615384615383,20.800769230769234,4.39923076923077,18.826153846153847,81.65846153846154,0.8046153846153847,93.17923076923077
1997,Lam Dong,22.66076923076923,10.92,33.6,22.813076923076924,20.81692307692308,3.003846153846154,19.836923076923078,81.77615384615385,0.8023076923076923,93.3153846153846
1998,Lam Dong,23.800769230769234,13.51,36.84,24.13,21.665384615384614,5.096153846153846,19.421538461538464,80.46076923076923,0.8146153846153846,93.23615384615384
1999,Lam Dong,22.282307692307693,10.85,31.09,22.367692307692305,21.006923076923076,4.897692307692308,18.305384615384614,86.53615384615385,0.8107692307692307,93.14384615384614
2000,Lam Dong,22.556923076923077,13.72,32.23,22.66076923076923,21.03923076923077,4.368461538461538,18.265384615384615,84.31692307692308,0.7930769230769231,93.12461538461538
2001,Lam Dong,22.81,11.39,34.57,22.944615384615382,21.076153846153847,3.013076923076923,18.689230769230768,82.57461538461538,0.8300000000000001,93.17307692307692
2002,Lam Dong,23.343846153846155,12.19,35.62,23.66846153846154,20.986153846153847,2.696153846153846,19.33076923076923,78.01230769230769,0.9023076923076924,93.25076923076924
2003,Lam Dong,23.413846153846155,12.93,36.64,23.765384615384615,21.03153846153846,2.882307692307692,18.964615384615385,77.83615384615385,0.8576923076923078,93.25384615384615
2004,Lam Dong,23.565384615384616,13.57,36.57,23.956923076923076,20.886153846153846,2.5930769230769233,19.512307692307694,75.45769230769231,0.8407692307692307,93.25461538461538
2005,Lam Dong,23.724615384615387,12.9,37.52,24.142307692307693,21.12230769230769,2.836153846153846,18.68,76.53615384615385,0.893846153846154,93.23
2006,Lam Dong,23.495384615384616,13.33,35.76,23.81,21.189230769230768,2.976153846153846,19.596153846153847,78.25846153846155,0.8692307692307693,93.21923076923076
2007,Lam Dong,23.25923076923077,11.92,36.79,23.57,21.00153846153846,3.4038461538461537,18.586923076923078,78.88692307692307,0.86,93.18769230769232
2008,Lam Dong,22.907692307692308,13.78,35.26,23.115384615384617,20.942307692307693,3.253076923076923,18.525384615384617,80.7969230769231,0.8238461538461538,93.18230769230769
2009,Lam Dong,23.122307692307693,12.76,34.59,23.333076923076923,21.097692307692306,2.93,18.841538461538462,80.21923076923076,0.8384615384615385,93.18307692307692
2010,Lam Dong,23.842307692307692,14.19,37.03,24.246923076923075,21.428461538461537,3.203076923076923,19.01923076923077,77.88384615384615,0.7669230769230769,93.23153846153846
2011,Lam Dong,22.793846153846154,13.32,34.64,22.996923076923075,20.86,3.207692307692308,18.522307692307695,80.87076923076923,0.8307692307692308,93.16615384615385
2012,Lam Dong,23.240000000000002,14.37,35.29,23.455384615384617,21.300769230769234,3.4492307692307693,19.13307692307692,80.98923076923076,0.8130769230769231,93.17153846153846
2013,Lam Dong,23.556153846153848,13.16,35.37,23.914615384615384,21.099230769230772,2.3638461538461537,18.865384615384617,76.95153846153846,0.823076923076923,93.19923076923077
2014,Lam Dong,23.81230769230769,11.48,36.78,24.267692307692307,21.029999999999998,2.383846153846154,19.817692307692308,74.78692307692307,0.8184615384615385,93.26
2015,Lam Dong,24.064615384615383,12.4,36.84,24.603846153846156,21.156153846153845,2.356153846153846,20.279999999999998,74.09153846153846,0.8553846153846154,93.32461538461538
2016,Lam Dong,23.83153846153846,12.21,37.12,24.254615384615384,21.641538461538463,4.757692307692308,18.836923076923078,80.14384615384614,0.8392307692307692,93.25076923076924
2017,Lam Dong,22.720000000000002,12.15,33.29,22.864615384615384,21.366923076923076,4.046153846153846,18.259999999999998,86.11461538461539,0.7515384615384615,93.23846153846154
2018,Lam Dong,22.99153846153846,10.36,35.64,23.23153846153846,21.177692307692308,4.382307692307692,18.775384615384613,82.37384615384615,0.8323076923076923,93.23
2019,Lam Dong,22.93769230769231,11.53,35.77,23.163846153846155,21.25076923076923,4.147692307692308,19.800769230769234,83.4346153846154,0.8238461538461539,93.28538461538461
2020,Lam Dong,23.457692307692305,11.19,37.28,23.779230769230768,21.423846153846153,4.756153846153846,19.133846153846154,81.01384615384616,0.7446153846153846,93.24923076923076
2021,Lam Dong,22.61230769230769,11.31,33.33,22.753846153846155,21.11923076923077,4.727692307692307,18.893846153846155,84.95538461538462,0.7730769230769231,93.22615384615385
2022,Lam Dong,22.659230769230767,12.16,33.76,22.79,21.276153846153843,4.708461538461538,18.439230769230768,85.82153846153847,0.7061538461538461,93.18384615384615
2023,Lam Dong,23.20384615384615,12.43,35.45,23.361538461538462,21.660769230769233,4.3100000000000005,18.81230769230769,84.5453846153846,0.7723076923076923,93.25307692307692
2024,Lam Dong,23.73076923076923,14.75,37.35,23.962307692307693,21.946153846153848,4.776923076923077,18.816153846153846,82.88461538461539,0.7461538461538461,93.23923076923077
1995,Lang Son,22.03076923076923,2.88,35.53,22.220769230769232,20.32384615384615,3.333846153846154,13.754615384615384,82.21153846153847,2.327692307692308,99.35461538461537
1996,Lang Son,22.02,1.56,38.6,22.25846153846154,20.134615384615383,4.067692307692308,13.757692307692308,80.62461538461538,2.3992307692307695,99.29846153846155
1997,Lang Son,22.46076923076923,4.62,34.88,22.658461538461538,20.946153846153848,4.888461538461539,13.251538461538463,83.96153846153847,2.1330769230769233,99.33384615384615
1998,Lang Son,23.116153846153846,3.83,36.08,23.218461538461536,21.29769230769231,3.417692307692308,14.459999999999999,81.32307692307693,2.2376923076923076,99.28846153846153
1999,Lang Son,22.638461538461538,-1.01,37.08,22.907692307692308,20.606153846153845,3.9892307692307694,14.133076923076922,79.56461538461538,2.2053846153846157,99.27076923076923
2000,Lang Son,22.50230769230769,1.32,34.9,22.779230769230768,20.54,3.3376923076923077,13.818461538461538,80.00846153846155,2.2153846153846155,99.25384615384615
2001,Lang Son,22.525384615384613,3.75,40.06,22.764615384615386,20.706923076923076,4.975384615384616,12.67,81.35307692307691,2.212307692307692,99.26384615384616
2002,Lang Son,22.60153846153846,0.47,35.14,22.763846153846153,20.942307692307693,3.762307692307693,12.584615384615384,82.69615384615385,2.2192307692307693,99.3076923076923
2003,Lang Son,22.98153846153846,0.25,40.05,23.20307692307692,20.982307692307693,3.5961538461538463,14.266153846153847,79.84615384615384,2.266923076923077,99.33076923076922
2004,Lang Son,22.522307692307695,3.45,35.74,22.752307692307696,20.36230769230769,3.6623076923076923,13.488461538461538,78.26923076923077,2.0684615384615386,99.37230769230769
2005,Lang Son,22.78846153846154,0.66,39.96,23.104615384615386,20.672307692307694,4.153846153846154,13.092307692307692,78.88461538461539,2.2884615384615383,99.30384615384615
2006,Lang Son,22.98769230769231,2.85,40.17,23.273076923076925,20.87076923076923,3.1276923076923073,13.11923076923077,78.91461538461539,2.1623076923076923,99.29307692307692
2007,Lang Son,22.782307692307693,4.83,39.73,23.065384615384616,20.483076923076922,3.6569230769230767,13.518461538461539,77.37384615384616,2.279230769230769,99.30307692307693
2008,Lang Son,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,12.772307692307692,79.98615384615384,2.183846153846154,99.32307692307693
2009,Lang Son,22.64076923076923,2.55,34.51,22.779999999999998,20.87076923076923,3.416923076923077,13.746923076923078,81.62384615384615,2.1092307692307695,99.24307692307693
2010,Lang Son,22.745384615384616,3.31,38.03,22.99846153846154,20.826923076923077,3.5730769230769233,13.04076923076923,80.5276923076923,2.309230769230769,99.26923076923077
2011,Lang Son,21.506923076923076,1.26,36.18,21.794615384615383,19.502307692307692,3.9784615384615383,12.680769230769231,79.38846153846154,2.2830769230769232,99.34538461538462
2012,Lang Son,22.549999999999997,2.85,40.05,22.847692307692306,20.857692307692307,4.508461538461538,12.407692307692306,82.52615384615385,2.2123076923076925,99.17384615384616
2013,Lang Son,22.127692307692307,1.59,35.75,22.240000000000002,20.50923076923077,5.34,13.018461538461539,82.99,2.246153846153846,99.28461538461539
2014,Lang Son,22.299999999999997,2.09,35.45,22.39692307692308,20.78076923076923,3.852307692307692,12.707692307692307,83.86999999999999,2.1161538461538463,99.30461538461539
2015,Lang Son,23.11846153846154,4.67,36.97,23.30923076923077,21.52846153846154,4.431538461538461,13.376923076923077,83.46692307692307,2.18,99.32307692307693
2016,Lang Son,22.515384615384615,1.43,34.78,22.62230769230769,20.91769230769231,4.213076923076923,13.625384615384615,83.19153846153846,2.1523076923076925,99.29692307692306
2017,Lang Son,22.67615384615385,2.3,36.87,22.838461538461537,21.073076923076922,5.143846153846154,12.688461538461537,83.27076923076923,2.1538461538461537,99.34307692307692
2018,Lang Son,22.535384615384615,1.92,34.71,22.665384615384614,20.983076923076922,4.9969230769230775,13.11153846153846,83.70307692307694,2.161538461538462,99.27153846153846
2019,Lang Son,23.303076923076922,3.61,35.55,23.37076923076923,21.865384615384617,4.285384615384616,13.039230769230768,84.75153846153846,2.123846153846154,99.2623076923077
2020,Lang Son,22.651538461538465,2.99,35.14,22.756923076923076,21.22153846153846,4.9253846153846155,12.989230769230769,84.73538461538462,2.4553846153846153,99.34076923076924
2021,Lang Son,22.773846153846154,2.13,34.78,22.841538461538462,21.18769230769231,4.350769230769231,13.395384615384614,83.27230769230769,2.24,99.31153846153846
2022,Lang Son,22.25,3.44,34.21,22.326923076923077,20.732307692307693,5.3961538461538465,13.376923076923077,83.94923076923077,2.2184615384615385,99.30923076923077
2023,Lang Son,23.24230769230769,2.49,37.98,23.35153846153846,21.529999999999998,4.0976923076923075,13.384615384615385,82.3153846153846,2.1815384615384614,99.30923076923077
