province_name,year,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure,latitude_center,longitude_center,latitude_min,longitude_min,latitude_max,longitude_max,surface_elevation,avg_ndvi,soil_ph_level,soil_organic_carbon,soil_nitrogen_content,soil_sand_ratio,soil_clay_ratio
Binh Dinh,2008,cassava,annual,13.9,212.8777,295.9,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Dinh,2008,maize,annual,8.2,51.0,41.8,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Dinh,2008,rice,main_rainy,27.4,43.4,119.0,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Dinh,2008,rice,summer_autumn_fall,40.4,58.7,237.2,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Dinh,2008,rice,winter_spring,47.3,55.6,262.8,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Dinh,2008,sweet_potato,annual,0.4,45.0,1.8,23.81615384615385,14.09,36.59,23.795384615384613,21.99153846153846,3.851538461538461,16.696153846153848,82.49538461538462,0.0707692307692307,96.13923076923076,13.9481884,108.8531771,13.5152166,108.6011138,14.7032024,109.5849213,29.0,0.5267,6.3,1.65,0.1361,33.3,39.0
Binh Duong,2008,cassava,annual,6.7,178.9552,119.9,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Duong,2008,maize,annual,0.6,20.0,1.2,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Duong,2008,rice,main_rainy,6.4,30.6,19.6,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Duong,2008,rice,summer_autumn_fall,2.3,34.3,7.9,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Duong,2008,rice,winter_spring,3.0,41.0,12.3,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Duong,2008,sweet_potato,annual,0.3,66.6667,2.0,26.65230769230769,17.13,41.33,27.08,24.327692307692303,3.5869230769230773,18.435384615384613,78.52461538461537,1.389230769230769,99.57384615384616,11.3617868,106.7904995,10.8634587,106.3273346,11.5015885,106.966694,67.0,0.71,5.4,1.26,0.1531,34.8,37.1
Binh Phuoc,2008,cassava,annual,25.8,218.7984,564.5,26.776153846153843,17.75,41.08,26.77769230769231,23.803846153846152,2.8430769230769237,18.435384615384613,73.60307692307693,0.1576923076923077,98.73923076923076,11.8000378,106.9151381,11.3015859,106.4116112,12.2984546,107.4271366,172.0,0.6861,5.2,2.25,0.1758,30.6,36.4
Binh Phuoc,2008,maize,annual,5.6,32.7,18.3,26.776153846153843,17.75,41.08,26.77769230769231,23.803846153846152,2.8430769230769237,18.435384615384613,73.60307692307693,0.1576923076923077,98.73923076923076,11.8000378,106.9151381,11.3015859,106.4116112,12.2984546,107.4271366,172.0,0.6861,5.2,2.25,0.1758,30.6,36.4
Binh Phuoc,2008,rice,main_rainy,11.4,27.9,31.8,26.776153846153843,17.75,41.08,26.77769230769231,23.803846153846152,2.8430769230769237,18.435384615384613,73.60307692307693,0.1576923076923077,98.73923076923076,11.8000378,106.9151381,11.3015859,106.4116112,12.2984546,107.4271366,172.0,0.6861,5.2,2.25,0.1758,30.6,36.4
Binh Phuoc,2008,rice,winter_spring,2.9,33.4,9.7,26.776153846153843,17.75,41.08,26.77769230769231,23.803846153846152,2.8430769230769237,18.435384615384613,73.60307692307693,0.1576923076923077,98.73923076923076,11.8000378,106.9151381,11.3015859,106.4116112,12.2984546,107.4271366,172.0,0.6861,5.2,2.25,0.1758,30.6,36.4
Binh Phuoc,2008,sweet_potato,annual,0.7,61.4286,4.3,26.776153846153843,17.75,41.08,26.77769230769231,23.803846153846152,2.8430769230769237,18.435384615384613,73.60307692307693,0.1576923076923077,98.73923076923076,11.8000378,106.9151381,11.3015859,106.4116112,12.2984546,107.4271366,172.0,0.6861,5.2,2.25,0.1758,30.6,36.4
Binh Thuan,2008,cassava,annual,30.2,154.7682,467.4,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Binh Thuan,2008,maize,annual,18.4,54.5,100.3,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Binh Thuan,2008,rice,main_rainy,35.3,42.1,148.6,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Binh Thuan,2008,rice,summer_autumn_fall,38.6,46.9,181.2,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Binh Thuan,2008,rice,winter_spring,27.1,51.7,140.1,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Binh Thuan,2008,sweet_potato,annual,1.1,55.4545,6.1,25.646923076923077,18.51,33.53,25.81692307692308,23.983846153846155,3.69,18.525384615384617,82.78769230769231,2.763076923076923,99.08153846153846,11.0966151,108.0886404,10.9635906,107.9982715,10.9735906,108.0082715,37.0,0.6105,6.3,0.88,0.102,32.6,39.1
Ca Mau,2008,maize,annual,0.2,25.0,0.5,27.33692307692308,21.74,36.5,28.197692307692307,25.39076923076923,5.25,17.62153846153846,80.45384615384616,3.6538461538461537,100.89076923076922,9.1080394,104.8979779,8.1790665,103.4821147,9.6375498,106.0553036,2.0,0.5395,5.8,4.95,0.3266,29.9,43.2
Ca Mau,2008,rice,main_rainy,96.6,35.4,341.8,27.33692307692308,21.74,36.5,28.197692307692307,25.39076923076923,5.25,17.62153846153846,80.45384615384616,3.6538461538461537,100.89076923076922,9.1080394,104.8979779,8.1790665,103.4821147,9.6375498,106.0553036,2.0,0.5395,5.8,4.95,0.3266,29.9,43.2
Ca Mau,2008,rice,summer_autumn_fall,36.3,38.8,141.0,27.33692307692308,21.74,36.5,28.197692307692307,25.39076923076923,5.25,17.62153846153846,80.45384615384616,3.6538461538461537,100.89076923076922,9.1080394,104.8979779,8.1790665,103.4821147,9.6375498,106.0553036,2.0,0.5395,5.8,4.95,0.3266,29.9,43.2
Ca Mau,2008,sweet_potato,annual,0.2,40.0,0.8,27.33692307692308,21.74,36.5,28.197692307692307,25.39076923076923,5.25,17.62153846153846,80.45384615384616,3.6538461538461537,100.89076923076922,9.1080394,104.8979779,8.1790665,103.4821147,9.6375498,106.0553036,2.0,0.5395,5.8,4.95,0.3266,29.9,43.2
Can Tho,2008,maize,annual,1.0,50.0,5.0,27.11692307692308,19.72,40.36,27.626923076923077,24.98076923076923,3.620769230769231,17.76076923076923,80.00923076923075,2.476923076923077,100.86769230769232,10.122571,105.4595037,8.702505,105.2256784,10.3252088,106.4538443,-1.0,0.5083,5.6,2.53,0.3001,22.4,37.6
Can Tho,2008,rice,summer_autumn_fall,128.0,45.1,577.6,27.11692307692308,19.72,40.36,27.626923076923077,24.98076923076923,3.620769230769231,17.76076923076923,80.00923076923075,2.476923076923077,100.86769230769232,10.122571,105.4595037,8.702505,105.2256784,10.3252088,106.4538443,-1.0,0.5083,5.6,2.53,0.3001,22.4,37.6
Can Tho,2008,rice,winter_spring,90.6,68.5,620.9,27.11692307692308,19.72,40.36,27.626923076923077,24.98076923076923,3.620769230769231,17.76076923076923,80.00923076923075,2.476923076923077,100.86769230769232,10.122571,105.4595037,8.702505,105.2256784,10.3252088,106.4538443,-1.0,0.5083,5.6,2.53,0.3001,22.4,37.6
Can Tho,2008,sweet_potato,annual,0.1,70.0,0.7,27.11692307692308,19.72,40.36,27.626923076923077,24.98076923076923,3.620769230769231,17.76076923076923,80.00923076923075,2.476923076923077,100.86769230769232,10.122571,105.4595037,8.702505,105.2256784,10.3252088,106.4538443,-1.0,0.5083,5.6,2.53,0.3001,22.4,37.6
Cao Bang,2008,cassava,annual,2.1,102.8571,21.6,18.18230769230769,-1.63,36.37,18.59230769230769,16.35,4.38,12.457692307692309,81.06230769230768,2.253846153846154,92.66692307692308,22.7663873,106.1218581,22.3569233,105.266713,23.1187947,106.8376464,209.0,0.5458,6.3,1.4,0.1025,23.1,35.1
Cao Bang,2008,maize,annual,38.4,29.3,112.7,18.18230769230769,-1.63,36.37,18.59230769230769,16.35,4.38,12.457692307692309,81.06230769230768,2.253846153846154,92.66692307692308,22.7663873,106.1218581,22.3569233,105.266713,23.1187947,106.8376464,209.0,0.5458,6.3,1.4,0.1025,23.1,35.1
Cao Bang,2008,rice,main_rainy,27.5,37.9,105.8,18.18230769230769,-1.63,36.37,18.59230769230769,16.35,4.38,12.457692307692309,81.06230769230768,2.253846153846154,92.66692307692308,22.7663873,106.1218581,22.3569233,105.266713,23.1187947,106.8376464,209.0,0.5458,6.3,1.4,0.1025,23.1,35.1
Cao Bang,2008,rice,winter_spring,3.7,50.8,18.8,18.18230769230769,-1.63,36.37,18.59230769230769,16.35,4.38,12.457692307692309,81.06230769230768,2.253846153846154,92.66692307692308,22.7663873,106.1218581,22.3569233,105.266713,23.1187947,106.8376464,209.0,0.5458,6.3,1.4,0.1025,23.1,35.1
Cao Bang,2008,sweet_potato,annual,1.7,53.5294,9.1,18.18230769230769,-1.63,36.37,18.59230769230769,16.35,4.38,12.457692307692309,81.06230769230768,2.253846153846154,92.66692307692308,22.7663873,106.1218581,22.3569233,105.266713,23.1187947,106.8376464,209.0,0.5458,6.3,1.4,0.1025,23.1,35.1
Da Nang,2008,maize,annual,0.9,52.2,4.7,24.76923076923077,15.55,33.76,24.97923076923077,23.366153846153846,6.260769230769231,16.25153846153846,85.12769230769231,1.96,99.25846153846156,16.0620055,108.0428018,14.9513535,107.2109165,16.3340091,109.0235567,58.0,0.6783,5.8,2.89,0.2158,41.3,30.8
Da Nang,2008,rice,main_rainy,3.9,55.9,21.8,24.76923076923077,15.55,33.76,24.97923076923077,23.366153846153846,6.260769230769231,16.25153846153846,85.12769230769231,1.96,99.25846153846156,16.0620055,108.0428018,14.9513535,107.2109165,16.3340091,109.0235567,58.0,0.6783,5.8,2.89,0.2158,41.3,30.8
Da Nang,2008,rice,winter_spring,4.1,50.7,20.8,24.76923076923077,15.55,33.76,24.97923076923077,23.366153846153846,6.260769230769231,16.25153846153846,85.12769230769231,1.96,99.25846153846156,16.0620055,108.0428018,14.9513535,107.2109165,16.3340091,109.0235567,58.0,0.6783,5.8,2.89,0.2158,41.3,30.8
Da Nang,2008,sweet_potato,annual,0.5,60.0,3.0,24.76923076923077,15.55,33.76,24.97923076923077,23.366153846153846,6.260769230769231,16.25153846153846,85.12769230769231,1.96,99.25846153846156,16.0620055,108.0428018,14.9513535,107.2109165,16.3340091,109.0235567,58.0,0.6783,5.8,2.89,0.2158,41.3,30.8
Dak Lak,2008,cassava,annual,25.6,199.1406,509.8,25.540769230769232,15.03,39.84,25.532307692307693,22.450769230769232,1.5176923076923077,16.696153846153848,72.11,0.0469230769230769,96.45307692307694,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dak Lak,2008,maize,annual,117.9,49.0,578.1,25.540769230769232,15.03,39.84,25.532307692307693,22.450769230769232,1.5176923076923077,16.696153846153848,72.11,0.0469230769230769,96.45307692307694,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dak Lak,2008,rice,main_rainy,49.1,46.9,230.3,25.540769230769232,15.03,39.84,25.532307692307693,22.450769230769232,1.5176923076923077,16.696153846153848,72.11,0.0469230769230769,96.45307692307694,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dak Lak,2008,rice,winter_spring,26.7,52.1,139.0,25.540769230769232,15.03,39.84,25.532307692307693,22.450769230769232,1.5176923076923077,16.696153846153848,72.11,0.0469230769230769,96.45307692307694,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dak Lak,2008,sweet_potato,annual,3.6,86.3889,31.1,25.540769230769232,15.03,39.84,25.532307692307693,22.450769230769232,1.5176923076923077,16.696153846153848,72.11,0.0469230769230769,96.45307692307694,13.2005395,108.1899903,12.1605291,107.48422,13.695333,109.6665477,620.0,0.6143,5.8,1.36,0.1369,32.7,34.5
Dak Nong,2008,cassava,annual,21.5,205.0233,440.8,24.446153846153848,14.18,38.67,25.200000000000003,21.60153846153846,1.7476923076923077,17.363076923076925,74.07384615384616,1.755384615384615,94.27153846153846,12.5046041,107.6926461,11.7488725,107.2061286,12.8125186,108.1163825,634.0,0.6121,5.7,1.74,0.1574,34.0,34.6
Dak Nong,2008,maize,annual,33.9,60.5,205.0,24.446153846153848,14.18,38.67,25.200000000000003,21.60153846153846,1.7476923076923077,17.363076923076925,74.07384615384616,1.755384615384615,94.27153846153846,12.5046041,107.6926461,11.7488725,107.2061286,12.8125186,108.1163825,634.0,0.6121,5.7,1.74,0.1574,34.0,34.6
Dak Nong,2008,rice,main_rainy,7.6,39.6,30.1,24.446153846153848,14.18,38.67,25.200000000000003,21.60153846153846,1.7476923076923077,17.363076923076925,74.07384615384616,1.755384615384615,94.27153846153846,12.5046041,107.6926461,11.7488725,107.2061286,12.8125186,108.1163825,634.0,0.6121,5.7,1.74,0.1574,34.0,34.6
Dak Nong,2008,rice,winter_spring,3.9,56.4,22.0,24.446153846153848,14.18,38.67,25.200000000000003,21.60153846153846,1.7476923076923077,17.363076923076925,74.07384615384616,1.755384615384615,94.27153846153846,12.5046041,107.6926461,11.7488725,107.2061286,12.8125186,108.1163825,634.0,0.6121,5.7,1.74,0.1574,34.0,34.6
Dak Nong,2008,sweet_potato,annual,4.8,118.125,56.7,24.446153846153848,14.18,38.67,25.200000000000003,21.60153846153846,1.7476923076923077,17.363076923076925,74.07384615384616,1.755384615384615,94.27153846153846,12.5046041,107.6926461,11.7488725,107.2061286,12.8125186,108.1163825,634.0,0.6121,5.7,1.74,0.1574,34.0,34.6
Dien Bien,2008,cassava,annual,7.5,73.8667,55.4,20.39538461538461,2.77,36.53,20.025384615384613,17.80076923076923,3.1592307692307693,14.154615384615385,75.60076923076923,0.1492307692307692,91.35846153846154,21.3198617,103.0221095,20.8926915,102.1438643,22.5479246,103.5987948,481.0,0.5214,5.9288,1.4231,0.1359,32.4028,34.4996
Dien Bien,2008,maize,annual,28.9,22.2,64.3,20.39538461538461,2.77,36.53,20.025384615384613,17.80076923076923,3.1592307692307693,14.154615384615385,75.60076923076923,0.1492307692307692,91.35846153846154,21.3198617,103.0221095,20.8926915,102.1438643,22.5479246,103.5987948,481.0,0.5214,5.9288,1.4231,0.1359,32.4028,34.4996
Dien Bien,2008,rice,main_rainy,35.6,25.9,94.7,20.39538461538461,2.77,36.53,20.025384615384613,17.80076923076923,3.1592307692307693,14.154615384615385,75.60076923076923,0.1492307692307692,91.35846153846154,21.3198617,103.0221095,20.8926915,102.1438643,22.5479246,103.5987948,481.0,0.5214,5.9288,1.4231,0.1359,32.4028,34.4996
Dien Bien,2008,rice,winter_spring,7.6,57.5,43.7,20.39538461538461,2.77,36.53,20.025384615384613,17.80076923076923,3.1592307692307693,14.154615384615385,75.60076923076923,0.1492307692307692,91.35846153846154,21.3198617,103.0221095,20.8926915,102.1438643,22.5479246,103.5987948,481.0,0.5214,5.9288,1.4231,0.1359,32.4028,34.4996
Dien Bien,2008,sweet_potato,annual,0.4,62.5,2.5,20.39538461538461,2.77,36.53,20.025384615384613,17.80076923076923,3.1592307692307693,14.154615384615385,75.60076923076923,0.1492307692307692,91.35846153846154,21.3198617,103.0221095,20.8926915,102.1438643,22.5479246,103.5987948,481.0,0.5214,5.9288,1.4231,0.1359,32.4028,34.4996
Dong Nai,2008,cassava,annual,23.1,244.026,563.7,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,2008,maize,annual,56.7,55.5,314.5,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,2008,rice,main_rainy,32.1,41.2,132.1,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,2008,rice,summer_autumn_fall,26.9,42.3,113.9,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,2008,rice,winter_spring,16.0,54.4,87.1,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Nai,2008,sweet_potato,annual,0.3,96.6667,2.9,26.33076923076923,17.62,38.38,27.11,24.186153846153847,3.716153846153846,18.838461538461537,79.58538461538461,2.210769230769231,99.45,10.9669579,107.4280568,10.5792082,106.4116112,12.2984546,107.5778493,111.0,0.5823,5.9,1.57,0.1711,34.2,33.9
Dong Thap,2008,maize,annual,5.1,76.1,38.8,27.43692307692308,19.13,40.63,28.032307692307693,25.017692307692307,3.25,17.76076923076923,77.71230769230769,2.3223076923076924,100.84923076923076,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,2008,rice,summer_autumn_fall,260.1,48.7,1266.3,27.43692307692308,19.13,40.63,28.032307692307693,25.017692307692307,3.25,17.76076923076923,77.71230769230769,2.3223076923076924,100.84923076923076,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,2008,rice,winter_spring,208.0,69.9,1453.9,27.43692307692308,19.13,40.63,28.032307692307693,25.017692307692307,3.25,17.76076923076923,77.71230769230769,2.3223076923076924,100.84923076923076,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Dong Thap,2008,sweet_potato,annual,0.5,232.0,11.6,27.43692307692308,19.13,40.63,28.032307692307693,25.017692307692307,3.25,17.76076923076923,77.71230769230769,2.3223076923076924,100.84923076923076,10.5494402,105.8026748,10.1347692,105.1855756,10.9734667,106.9933717,4.0,0.5712,5.7,3.46,0.2674,24.1,38.0
Gia Lai,2008,cassava,annual,60.8,135.0329,821.0,25.58923076923077,14.1,39.62,25.692307692307693,22.376923076923077,1.3776923076923078,16.696153846153848,71.01692307692308,0.24,96.4346153846154,13.345163,108.3865221,12.9961664,107.4508216,14.7032024,109.5849213,427.0,0.5873,6.0,1.35,0.1172,34.8,34.9
